"Identificador de URL";Nombre;Categorías;Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo;Visibilidad
CAT_117357;"DISCO 3M SCOTCH BRITE BLANCO 16""";"MARCAS > 3M, MAQUINA ELECTRICA > ACCESORIOS E INSUMOS > LUSTRADORAS";0.00;;0.00;0.00;0.00;0.00;;CAT_117357;;SI;NO;"Destacados<br />
o Diseñado para una limpieza ligera que ayuda a eliminar la suciedad y las marcas de rozaduras<br />
o Limpia y abrillanta suavemente las superficies sin dañar el acabado del piso<br />
o Se puede utilizar para pulir pisos de madera, limpieza con spray o abrillantado en seco de acabados suaves (con una máquina rotativa)<br />
o Fabricado con fibras de poliéster en una estructura no tejida de textura abierta<br />
o Se puede lavar y reutilizar, lo que ayuda a ahorrar en gastos de material<br />
o Para usar con máquinas de limpieza de pisos de baja velocidad en muchos tipos de pisos, incluida la madera<br />
<br />
El Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 Blanco es un disco de abrillantado y pulido ideal para una limpieza ligera. Elimina eficazmente las marcas y la suciedad sin opacar el brillo de los acabados del piso. Este disco, excepcionalmente suave, es muy versátil y se puede utilizar tanto para la limpieza con spray como para el pulido en seco, con el fin de conseguir acabados suaves. Su resistente estructura, fabricada con fibra de poliéster y resina, te permite reutilizar esta almohadilla en numerosos pulidos. El uso del Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 para el mantenimiento habitual protege eficazmente los revestimientos blandos y elimina las marcas y la suciedad del día a día.<br />
Ideal para una limpieza ligera, el Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 Blanco es un disco de abrillantado y pulido capaz de eliminar eficazmente las marcas y la suciedad, al tiempo que mantiene el brillo del piso. Es más eficaz cuando se utiliza para la limpieza con pulverizador o el pulido en seco de pisos con acabados delicados.";;;;3M;SI;;;;;Visible
CAT_117358;"DISCO 3M SCOTCH BRITE BLANCO 13""";"MARCAS > 3M, MAQUINA ELECTRICA > ACCESORIOS E INSUMOS > LUSTRADORAS";0.00;;0.00;0.00;0.00;0.00;;CAT_117358;;SI;NO;"Destacados<br />
o Diseñado para una limpieza ligera que ayuda a eliminar la suciedad y las marcas de rozaduras<br />
o Limpia y abrillanta suavemente las superficies sin dañar el acabado del piso<br />
o Se puede utilizar para pulir pisos de madera, limpieza con spray o abrillantado en seco de acabados suaves (con una máquina rotativa)<br />
o Fabricado con fibras de poliéster en una estructura no tejida de textura abierta<br />
o Se puede lavar y reutilizar, lo que ayuda a ahorrar en gastos de material<br />
o Para usar con máquinas de limpieza de pisos de baja velocidad en muchos tipos de pisos, incluida la madera<br />
<br />
El Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 Blanco es un disco de abrillantado y pulido ideal para una limpieza ligera. Elimina eficazmente las marcas y la suciedad sin opacar el brillo de los acabados del piso. Este disco, excepcionalmente suave, es muy versátil y se puede utilizar tanto para la limpieza con spray como para el pulido en seco, con el fin de conseguir acabados suaves. Su resistente estructura, fabricada con fibra de poliéster y resina, te permite reutilizar esta almohadilla en numerosos pulidos. El uso del Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 para el mantenimiento habitual protege eficazmente los revestimientos blandos y elimina las marcas y la suciedad del día a día.<br />
Ideal para una limpieza ligera, el Disco de Limpieza y Pulido para Pisos 3M(TM) 4100 Blanco es un disco de abrillantado y pulido capaz de eliminar eficazmente las marcas y la suciedad, al tiempo que mantiene el brillo del piso. Es más eficaz cuando se utiliza para la limpieza con pulverizador o el pulido en seco de pisos con acabados delicados.";;;;3M;SI;;;;;Visible
CAT_116308;"DISCO 3M SCOTCH BRITE NEGRO 17""";"MARCAS > 3M, MAQUINA ELECTRICA > ACCESORIOS E INSUMOS > LUSTRADORAS";0.00;;0.00;0.00;0.00;0.00;;CAT_116308;;SI;NO;"Destacados<br />
o Se puede utilizar para limpiar pisos con mucha suciedad, como los de hormigón, si se emplea junto con los productos químicos de limpieza adecuados<br />
o Úsalo con soluciones decapantes para pisos a base de agua para eliminar los acabados y selladores sucios del piso<br />
o Este disco lavable y reutilizable ayuda a reducir los costos de material<br />
o Crea una superficie lisa y pulida, lista para el acabado<br />
o El disco está fabricado con fibras de nailon y poliéster en una estructura no tejida de textura abierta<br />
o Los materiales abrasivos duraderos garantizan un alto rendimiento constante<br />
o Se usan de ambos lados<br />
<br />
El Disco para Pisos 3M(TM) Scotch-Brite(TM) 7200 Negro es un potente disco de decapado que se utiliza para eliminar acabados y selladores de pisos viejos y desgastados, así como para limpiar superficies muy sucias, como el hormigón. Este disco de decapado es un referente en el sector y goza de gran confianza por su capacidad para mantener un alto rendimiento constante a lo largo de toda su vida útil. Su resistente estructura, fabricada con fibras de nailon y poliéster, contiene partículas abrasivas en toda su superficie y puede lavarse y reutilizarse muchas veces, lo que ayuda a reducir los costos de mantenimiento de los pisos.<br />
Reconocido por su alto rendimiento constante, el Disco para Pisos 3M(TM) Scotch-Brite(TM) 7200 Negro es un potente disco de decapado capaz de eliminar acabados y selladores antiguos y desgastados de superficies como el hormigón. Gracias a su diseño resistente, se puede reutilizar muchas veces, lo que contribuye a reducir los gastos de mantenimiento de los pisos.";;;;3M;SI;;;;;Visible
CAT_116309;"DISCO 3M SCOTCH BRITE NEGRO 13""";"MARCAS > 3M, MAQUINA ELECTRICA > ACCESORIOS E INSUMOS > LUSTRADORAS";0.00;;0.00;0.00;0.00;0.00;;CAT_116309;;SI;NO;"Destacados<br />
o Se puede utilizar para limpiar pisos con mucha suciedad, como los de hormigón, si se emplea junto con los productos químicos de limpieza adecuados<br />
o Úsalo con soluciones decapantes para pisos a base de agua para eliminar los acabados y selladores sucios del piso<br />
o Este disco lavable y reutilizable ayuda a reducir los costos de material<br />
o Crea una superficie lisa y pulida, lista para el acabado<br />
o El disco está fabricado con fibras de nailon y poliéster en una estructura no tejida de textura abierta<br />
o Los materiales abrasivos duraderos garantizan un alto rendimiento constante<br />
o Se usan de ambos lados<br />
<br />
El Disco para Pisos 3M(TM) Scotch-Brite(TM) 7200 Negro es un potente disco de decapado que se utiliza para eliminar acabados y selladores de pisos viejos y desgastados, así como para limpiar superficies muy sucias, como el hormigón. Este disco de decapado es un referente en el sector y goza de gran confianza por su capacidad para mantener un alto rendimiento constante a lo largo de toda su vida útil. Su resistente estructura, fabricada con fibras de nailon y poliéster, contiene partículas abrasivas en toda su superficie y puede lavarse y reutilizarse muchas veces, lo que ayuda a reducir los costos de mantenimiento de los pisos.<br />
Reconocido por su alto rendimiento constante, el Disco para Pisos 3M(TM) Scotch-Brite(TM) 7200 Negro es un potente disco de decapado capaz de eliminar acabados y selladores antiguos y desgastados de superficies como el hormigón. Gracias a su diseño resistente, se puede reutilizar muchas veces, lo que contribuye a reducir los gastos de mantenimiento de los pisos.";;;;3M;SI;;;;;Visible
itu_19837_3m;"Semi máscara de polímeros sintéticos 6200 talle mediano";"FERRETERIA > SEGURIDAD Y PROTECCION > FILTRO, MARCAS > 3M";0.00;;0.00;0.00;0.00;0.00;;ITU_19837_3M;;SI;NO;"<p>La Semim&aacute;scara 3M 6200 Est&aacute; Fabricada Con Pol&iacute;meros Sint&eacute;ticos Para La Pieza Facial Y Sus Bandas El&aacute;sticas En Elast&oacute;mero Permiten Un Ajuste Suave Y Ligero Con Filtro De Bajo Mantenimiento Liviano C&oacute;modo Y F&aacute;cil De Usar. Presenta Un Dise&ntilde;o Que Proporciona Mayor Campo De Visi&oacute;n. Las V&aacute;lvulas De Exhalaci&oacute;n E Inhalaci&oacute;n Extra Grandes Permiten Tener Una Menor Resistencia A La Respiraci&oacute;n.</p>";;;;3M;SI;;;;0.00;Visible
see_250;"Mecha hoyadora doble helice 250 mm x 800 mm";"MARCAS > SEERY, MAQUINA A EXPLOSION > ACCESORIOS > HOYADORAS";0.00;;0.00;0.00;0.00;0.00;;SEE_250;;SI;NO;;;;;SEERY;SI;;;;0.00;Visible
see_1027_1;"ALARGADOR STD 50 CM PARA HOYADORA SEERY";"MARCAS > SEERY, MAQUINA A EXPLOSION > ACCESORIOS > HOYADORAS";0.00;;0.00;0.00;0.00;0.00;;SEE_1027/1;;SI;NO;;;;;SEERY;SI;;;;0.00;Visible
see_1000;"Hoyadora HT 10 con motor";"MARCAS > SEERY, MAQUINA A EXPLOSION > JARDIN > AHOYADORA";0.00;;0.00;0.00;0.00;0.00;;SEE_1000;;SI;NO;"<p>La hoyadora Seery es una m&aacute;quina profesional. Una eficaz amortiguaci&oacute;n de vibraciones le permite trabajar en jornadas ininterrupidas. Adem&aacute;s, con su s&oacute;lida construcci&oacute;n permite realizar tareas duras durante largos per&iacute;odos. Est&aacute; potenciada con un motor de 4 tiempos que permite obtener un elevado torque a pocas revoluciones. Sus aplicaciones son m&uacute;ltiples y van desde Alambrados, Forestaci&oacute;n, Construcci&oacute;n de invern&aacute;culos, Colocaci&oacute;n de carteles, Postes para cableado de TV, Varillas el&aacute;sticas,colocaci&oacute;n de jabalinas, hasta pozos para pilotes en construcci&oacute;n de viviendas.</p>
<h3>Especificaciones t&eacute;cnicas</h3>
<ul>
<li>Motor: 4 tiempos 6.5 HP a 3600 rpm</li>
<li>Cilindrada: 190 cc</li>
<li>Peso: 25 kg</li>
<li>Tanque de combustible: 1,5 L</li>
<li>Ignici&oacute;n: Electr&oacute;nica</li>
<li>Giro de mecha: 80 a 170 rpm</li>
<li>Mechas: 2&rdquo;, 4&rdquo;, 6&rdquo;, 8&rdquo;, 10&rdquo;, 12&rdquo;, 14&rdquo;</li>
<li>Embrague de (3) zapatas - Servicio Pesado</li>
<li>Doble reducci&oacute;n</li>
<li>Eje salida de caja 1&rdquo;</li>
</ul>
<h3>Mechas Especiales</h3>
<ul>
<li>Mechas para colocaci&oacute;n de JABALINAS (10 mts de long x 3&rdquo; de di&aacute;m.)</li>
<li>Mechas para pilotines de 280x2000 mm</li>
<li>Mechas para postes de telecomunicaciones de 330x1700 mm</li>
</ul>";;;;SEERY;SI;;;;0.00;Visible
itu_0601081700;"GMS 120-27 Detector de materiales";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > HERRAMIENTAS ESPECIALES";0.00;;0.00;0.00;0.00;0.00;;ITU_0601081700;;SI;NO;"<p>Detector de Materiales GMS 120-27. Materiales detectables: metales f&eacute;rreos y no f&eacute;rreos, subestructuras de madera, cables con tensi&oacute;n. Profundidad de detecci&oacute;n de cables el&eacute;ctricos, m&aacute;ximo: 60 mm. Profundidad de detecci&oacute;n de subestructuras de madera, m&aacute;ximo: 38mm. Profundidades de detecci&oacute;n, m&aacute;ximo (modo): Hormig&oacute;n, 120; Tabiquer&iacute;a ligera, 60. Center Finder proporciona una indicaci&oacute;n &oacute;ptica de la direcci&oacute;n para una localizaci&oacute;n precisa del centro del objeto. IP: 54. Alimentaci&oacute;n: Pilas alcalinas o bater&iacute;a 12V.</p>";;;;BOSCH;SI;;;;0.00;Visible
itu_0601081303;"D-TECT 120 detector y escáner de materiales hasta 120 mm";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > HERRAMIENTAS ESPECIALES";0.00;;0.00;0.00;0.00;0.00;;ITU_0601081303;;SI;NO;"<p>El Detector y esc&aacute;ner de pared D-TECT 120 de Bosch es un detector para diferentes tipos de materiales como metales, cables de energ&iacute;a, madera y tuber&iacute;as en paredes de hasta 120mm. Es posible detectar metales ferrosos y no ferrosos de hasta 12 cm y cables de energ&iacute;a de hasta 6 cm de profundidad. Con este equipo es m&aacute;s f&aacute;cil y preciso detectar tuber&iacute;as con agua de hasta 6 cm de profundidad y evitar perforaciones no deseadas. El detector y esc&aacute;ner de pared D-TECT 120 de Bosch es recomendado para paredes de mamposter&iacute;a con ladrillo macizo, columnas y vigas de concreto, superficies de Drywall, yeso, estructura de acero galvanizado y divisiones de madera. Es ideal para fontaneros, instaladores en general y carpinteros. Incluye; 1 estuche para transporte, 1 manual de instrucciones, 1 certificado del fabricante, 4 pilas AA, 1 adaptador de pilas AA1. Cuenta con 2 a&ntilde;os de garant&iacute;a Bosch.</p>";;;;BOSCH;SI;;;;0.00;Visible
itu_06010723h0;"Medidor de Distancia Bosch GLM 80";"MARCAS > BOSCH, CONSTRUCCION > MEDICION > MEDIDOR LASER";0.00;;0.00;0.00;0.00;0.00;;ITU_06010723H0;;SI;NO;"<p>La soluci&oacute;n de alta tecnolog&iacute;a para una medici&oacute;n c&oacute;moda</p>
<ul>
<li>&nbsp; &nbsp; Alta funcionalidad con el sensor de inclinaci&oacute;n integrado de 360&deg;.</li>
<li>&nbsp; &nbsp; Manejo preciso y sencillo gracias a la pantalla giratoria con iluminaci&oacute;n.</li>
<li>&nbsp; &nbsp; Hasta 25.000 mediciones individuales por carga gracias a la tecnolog&iacute;a de litio.</li>
<li>&nbsp; &nbsp; Guardado autom&aacute;tico de los &uacute;ltimos 20 valores de medici&oacute;n y una constante.</li>
<li>&nbsp; &nbsp; Recargable mediante la conexi&oacute;n micro USB est&aacute;ndar.</li>
<li>&nbsp; &nbsp; Funci&oacute;n de temporizador conectable: para una medici&oacute;n exacta desde posiciones dif&iacute;ciles.</li>
<li>&nbsp; &nbsp; Peque&ntilde;a y de f&aacute;cil manejo.</li>
<li>&nbsp; &nbsp; Dise&ntilde;o robusto.</li>
</ul>
<p>Incluye bolsa de protecci&oacute;n, cargador bivolt, de bater&iacute;a micro USB, 1 bater&iacute;a de 1.25 Ah.</p>
<h3>Especificaciones t&eacute;cnicas</h3>
<ul>
<li>Diodo l&aacute;ser: 635 nm, &lt; 1 mW</li>
<li>Margen de medici&oacute;n:0,05 &ndash; 80 m</li>
<li>Clase de l&aacute;ser: 2</li>
<li>Exactitud de la medici&oacute;n habitual: &plusmn; 1,5 mm</li>
<li>Tiempo de medici&oacute;n habitual: &lt; 0,5 s</li>
<li>Tiempo m&aacute;x. de la medici&oacute;n: 4 s</li>
<li>Alimentaci&oacute;n de tensi&oacute;n: 1 bater&iacute;a de litio de 3,7 V (1250 mAh)</li>
<li>Desconexi&oacute;n autom&aacute;tica: 5 m&iacute;n.</li>
<li>Peso, aprox.: 0,14 kg</li>
<li>Longitud: 111 mm</li>
<li>Altura: 30 mm</li>
<li>Unidades de medida: m/cm/mm</li>
<li>Protecci&oacute;n contra polvo y salpicaduras de agua: IP 54</li>
</ul>";;;;BOSCH;SI;;;;0.00;Visible
itu_0601072rg0;"GLM 50-12 Medidor láser compacto IP54 alcance 50Mts";"MARCAS > BOSCH, CONSTRUCCION > MEDICION > MEDIDOR LASER";0.00;;0.00;0.00;0.00;0.00;;ITU_0601072RG0;;SI;NO;"<p>Medidor L&aacute;ser compacto, hecho para el ambiente de trabajo, con clasificaci&oacute;n IP54 contra polvo y salpicadura de agua. Datos t&eacute;cnicos; Alcance de medici&oacute;n 0,05 - 50,00 m, Precisi&oacute;n de medici&oacute;n 1,5 mm, Diodo L&aacute;ser 635nm &lt;(&gt;&lt;&lt;)&gt; 1 mW, Clase del l&aacute;ser 2, Protecci&oacute;n contra Agua y Polvo IP54, fuente de energ&iacute;a 2x AAA pilas, Dimensi&oacute;n (Long. x Alt. x Anch) 45x171x24mm. Aplicaciones; medidor de distancias, de volumen, continua, de altura indirecta, de &aacute;rea. Acompa&ntilde;a la herramienta; 2 pilas AAA, bolsa de transporte, tira de mano, manual y certificado del fabricante, hasta 3 a&ntilde;os de garant&iacute;a (Registrada).</p>";;;;BOSCH;SI;;;;0.00;Visible
itu_409617;"Soldadora Inverter LHN 242i";"MARCAS > ESAB, FERRETERIA > HERRAMIENTAS ELECTRICAS > SOLDADORAS";0.00;;0.00;0.00;0.00;0.00;;ITU_409617;;SI;NO;"<p>La Soldadora Inverter ESAB LHN 242i en colores negro y amarillo es la herramienta perfecta para tus trabajos de soldadura. Con su tecnolog&iacute;a inverter, podr&aacute;s disfrutar de un rendimiento &oacute;ptimo y un menor consumo de energ&iacute;a. Su pantalla digital te permitir&aacute; ajustar f&aacute;cilmente los par&aacute;metros de soldadura, mientras que su amperaje ajustable de 10 a 200 A te brinda la versatilidad necesaria para adaptarse a diferentes materiales y espesores. Esta soldadora es ideal para trabajos con electrodos TIG y MMA, y su dise&ntilde;o monof&aacute;sico de 220V la hace compatible con la mayor&iacute;a de las instalaciones el&eacute;ctricas en Argentina. Adem&aacute;s, su ciclo de trabajo del 40% garantiza un rendimiento constante y duradero. La ESAB LHN 242i incluye una pinza porta electrodo, una pinza de masa y una correa de hombro para facilitar su transporte y uso en cualquier lugar. No esperes m&aacute;s y lleva tu soldadura al siguiente nivel con esta incre&iacute;ble herramienta de ESAB.</p>
<h3>Especificaciones t&eacute;cnicas</h3>
<table style=""border-collapse: collapse; width: 100%;"" border=""1"">
<tbody>
<tr>
<td style=""width: 48.057%;""><strong>Voltaje</strong></td>
<td style=""width: 48.057%;"">220 V</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Amperaje M&iacute;nimo</strong></td>
<td style=""width: 48.057%;"">10 A</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Amperaje M&aacute;ximo</strong></td>
<td style=""width: 48.057%;"">200 A</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Fase El&eacute;ctrica</strong></td>
<td style=""width: 48.057%;"">Monof&aacute;sica</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Tipo de Soldadora</strong></td>
<td style=""width: 48.057%;"">TIG, MMA</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Ciclos de Trabajo</strong></td>
<td style=""width: 48.057%;"">40%</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Potencia</strong></td>
<td style=""width: 48.057%;"">6.6 kW</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Accesorios Incluidos</strong></td>
<td style=""width: 48.057%;"">Pinza porta electrodo, Pinza de masa, Correa de hombro</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Clase de Aislamiento</strong></td>
<td style=""width: 48.057%;"">A</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Con Tecnolog&iacute;a Inverter</strong></td>
<td style=""width: 48.057%;"">S&iacute;</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Con Pantala Digital</strong></td>
<td style=""width: 48.057%;"">S&iacute;</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Con Protecci&oacute;n de Sobrecarga</strong></td>
<td style=""width: 48.057%;"">S&iacute;</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Peso</strong></td>
<td style=""width: 48.057%;"">8.9 kg</td>
</tr>
</tbody>
</table>";;;;ESAB;SI;;;;0.00;Visible
itu_309840;"Alambre Autrod 12.51 (0,8mm). Bobina por 5 Kgs";"MARCAS > ESAB, FERRETERIA > ACCESORIO E INSUMOS > ALAMBRE SOLDADORA";0.00;;0.00;0.00;0.00;0.00;;ITU_309840;;SI;NO;"<p>Alambre Cobreado para la soldadura de aceros estructurales en general.</p>";;;;ESAB;SI;;;;0.00;Visible
itu_303239;"Alambre Aristorod 12.50 ER70S-6 H/H (x Kg) 0.90. Bobina por 18 Kgs";"MARCAS > ESAB, FERRETERIA > ACCESORIO E INSUMOS > ALAMBRE SOLDADORA";0.00;;0.00;0.00;0.00;0.00;;ITU_303239;;SI;NO;"<p>OK Aristorod 12.50 ER70S-6 H/H (X KG) 0.9. Bobina por 18 kgs. Alambre solido, no cobreado, de muy baja emisi&oacute;n de humo apto para la soldadura aceros al carbono. Indicado Soldadura de construcci&oacute;n en general, Calderer&iacute;as, Industria Naval, Industria automotriz, etc. Su especial fabricaci&oacute;n da un excelente rendimiento y gran estabilidad del arco con niveles muy bajos de salpicaduras, incluso cuando utilizando altas corrientes de soldadura. al no tener capa de cobre disminuyen los problemas de alimentaci&oacute;n y hace de este alambre la aplicaci&oacute;n mas adecuada para soldadura automatizada y robotizada. Este alambre de ultima tecnolog&iacute;a brinda una protecci&oacute;n contra la corrosi&oacute;n superficie evitando la oxidaci&oacute;n.</p>";;;;ESAB;SI;;;;0.00;Visible
see_htc;"Hoyadora HT C";"MARCAS > SEERY, MAQUINA A EXPLOSION > JARDIN > AHOYADORA";0.00;;0.00;0.00;0.00;0.00;;SEE_HTC;;SI;NO;"<p>La Hoyadora SEERY HT C 52 cc con carretilla es ideal para un solo operario. Con el perforador profesional de esta hoyadora podr&aacute; intercambiar varios barrenos de distintos di&aacute;metros solo retirando una chaveta o tambi&eacute;n incorporar un barreno plantador que no compacte el terreno. Es una c&oacute;moda hoyadora de un s&oacute;lo operario para hacer hoyos de 150 mm hasta 300 mm de di&aacute;metro. Esta equipada con un potente motor 52 cc de bajas emisiones. Adem&aacute;s, tiene las vibraciones reducidas. Sirve para una gran variedad de tareas, desde peque&ntilde;as perforaciones hasta toma de muestras del suelo.</p>
<h3>Especificaciones t&eacute;cnicas</h3>
<table style=""border-collapse: collapse; width: 100%;"" border=""1"">
<tbody>
<tr>
<td style=""width: 48.057%;""><strong>Motor</strong></td>
<td style=""width: 48.057%;"">2 tiempos</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Cilindrada</strong></td>
<td style=""width: 48.057%;"">52 cc</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Potencia</strong></td>
<td style=""width: 48.057%;"">1.84 kW</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Tanque de Combustible</strong></td>
<td style=""width: 48.057%;"">1.25 L</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Reducci&oacute;n</strong></td>
<td style=""width: 48.057%;"">47.5:1</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Peso</strong></td>
<td style=""width: 48.057%;"">15 kg (sin broca)</td>
</tr>
<tr>
<td style=""width: 48.057%;""><strong>Transmisi&oacute;n</strong></td>
<td style=""width: 48.057%;"">Por Caja de engranajes con Embrague Centr&iacute;fugo</td>
</tr>
</tbody>
</table>
<h3>Accesorios Opcionales</h3>
<ul>
<li>Broca &oslash; 300mm x 800mm</li>
<li>Broca &oslash; 250mm x 800mm</li>
<li>Broca &oslash; 200mm x 800mm</li>
<li>Broca &oslash; 150mm x 800mm</li>
<li>Prolongador de 500mm de longitud</li>
</ul>";;;;SEERY;SI;;;;0.00;Visible
